# i, j, E_i, E_j
2.300000000000000000e+01 6.000000000000000000e+00 -1.782385116281192620e-05 -2.411069516490053043e-04
2.300000000000000000e+01 7.000000000000000000e+00 -2.228220356843694291e-05 -2.614945650831820975e-04
2.300000000000000000e+01 8.000000000000000000e+00 -2.767139041945170484e-05 -2.867717559561755968e-04
2.300000000000000000e+01 9.000000000000000000e+00 -3.431823174245419820e-05 -3.180014338786695850e-04
2.300000000000000000e+01 1.000000000000000000e+01 -4.268428106563373903e-05 -3.565621651622288835e-04
2.300000000000000000e+01 1.100000000000000000e+01 -5.343326488348241858e-05 -4.044116734562633320e-04
2.300000000000000000e+01 1.200000000000000000e+01 -6.754202004541007276e-05 -4.641707636531243204e-04
2.300000000000000000e+01 1.300000000000000000e+01 -8.649901423359051579e-05 -5.396408117296935293e-04
2.300000000000000000e+01 1.400000000000000000e+01 -1.126288481830915039e-04 -6.362506396308342891e-04
2.300000000000000000e+01 1.500000000000000000e+01 -1.497051862845285783e-04 -7.620233479627832804e-04
2.300000000000000000e+01 1.600000000000000000e+01 -2.040908096687969395e-04 -9.290979226142877419e-04
2.300000000000000000e+01 1.700000000000000000e+01 -2.870139018262586605e-04 -1.156387455549445862e-03
2.300000000000000000e+01 1.800000000000000000e+01 -4.193353679288053248e-04 -1.474018123599216482e-03
2.300000000000000000e+01 1.900000000000000000e+01 -6.421108487767142672e-04 -1.930984511327521295e-03
2.300000000000000000e+01 2.000000000000000000e+01 -1.041376217803598181e-03 -2.606658009382740657e-03
2.300000000000000000e+01 2.100000000000000000e+01 -1.809554899198559039e-03 -3.621106451416667739e-03
2.300000000000000000e+01 2.200000000000000000e+01 -3.402368458122933051e-03 -5.104488461318041834e-03
2.300000000000000000e+01 2.300000000000000000e+01 -6.926429550599386836e-03 -6.926429562924283148e-03
2.300000000000000000e+01 2.400000000000000000e+01 -1.483236460081034831e-02 -7.415299094626858628e-03
2.300000000000000000e+01 2.500000000000000000e+01 -2.925782901427187443e-02 1.762995537363254428e-06
2.300000000000000000e+01 2.600000000000000000e+01 -1.483233826616141629e-02 7.418825642900871847e-03
2.300000000000000000e+01 2.700000000000000000e+01 -6.926376688632985418e-03 6.929997176415307950e-03
2.300000000000000000e+01 2.800000000000000000e+01 -3.402288767050938231e-03 5.108140982772033621e-03
2.300000000000000000e+01 2.900000000000000000e+01 -1.809445013593352809e-03 3.624873403818299790e-03
2.300000000000000000e+01 3.000000000000000000e+01 -1.041237529810944661e-03 2.610578749123250962e-03
2.300000000000000000e+01 3.100000000000000000e+01 -6.419385471736161961e-04 1.935072765738701100e-03
2.300000000000000000e+01 3.200000000000000000e+01 -4.191299480447272137e-04 1.478305977270037968e-03
2.300000000000000000e+01 3.300000000000000000e+01 -2.867707129982511455e-04 1.160945999195318965e-03
2.300000000000000000e+01 3.400000000000000000e+01 -2.038066344930023616e-04 9.339630314613937140e-04
2.300000000000000000e+01 3.500000000000000000e+01 -1.493766386805842235e-04 7.672250700119665617e-04
2.300000000000000000e+01 3.600000000000000000e+01 -1.122517261133823725e-04 6.418511773219012263e-04
2.300000000000000000e+01 3.700000000000000000e+01 -8.606775791269484499e-05 5.456975606185851275e-04
2.300000000000000000e+01 3.800000000000000000e+01 -6.704946239852421601e-05 4.707268582354274741e-04
2.300000000000000000e+01 3.900000000000000000e+01 -5.287042286762373006e-05 4.115435050858933571e-04
2.300000000000000000e+01 4.000000000000000000e+01 -4.204331152705899528e-05 3.643636714300464707e-04
2.300000000000000000e+01 4.100000000000000000e+01 -3.358709918224733748e-05 3.265616615107277661e-04
2.300000000000000000e+01 4.200000000000000000e+01 -2.683685044666396340e-05 2.961918153311731382e-04
2.300000000000000000e+01 4.300000000000000000e+01 -2.132641648394618603e-05 2.718805846681637698e-04
2.300000000000000000e+01 4.400000000000000000e+01 -1.672697742178218521e-05 2.525842596425752142e-04
2.300000000000000000e+01 4.500000000000000000e+01 -1.279112124588752293e-05 2.375587775472985381e-04
2.300000000000000000e+01 4.600000000000000000e+01 -9.339087177746114524e-06 2.260780681929805858e-04
2.300000000000000000e+01 4.700000000000000000e+01 -6.214091038609639503e-06 2.163252453194158364e-04
2.300000000000000000e+01 4.800000000000000000e+01 -3.264182502656407621e-06 2.336795688352994035e-04
2.300000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.558858174659774717e-04
2.400000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.318636179363532494e-04
2.400000000000000000e+01 1.000000000000000000e+00 -1.341001913323652144e-06 -2.116892807502806205e-04
2.400000000000000000e+01 2.000000000000000000e+00 -2.552230614473791461e-06 -1.958125692524133972e-04
2.400000000000000000e+01 3.000000000000000000e+00 -3.833758235630493894e-06 -2.043918613597771534e-04
2.400000000000000000e+01 4.000000000000000000e+00 -5.246614857616735579e-06 -2.144111601839785667e-04
2.400000000000000000e+01 5.000000000000000000e+00 -6.852982876444195515e-06 -2.274839499886224933e-04
2.400000000000000000e+01 6.000000000000000000e+00 -8.721304632550793030e-06 -2.442217222207510637e-04
2.400000000000000000e+01 7.000000000000000000e+00 -1.094988551301545945e-05 -2.652316577569700882e-04
2.400000000000000000e+01 8.000000000000000000e+00 -1.365899707069374684e-05 -2.913671715138573199e-04
2.400000000000000000e+01 9.000000000000000000e+00 -1.702855448120735478e-05 -3.237379397005018134e-04
2.400000000000000000e+01 1.000000000000000000e+01 -2.129722604044545844e-05 -3.639187073424311226e-04
2.400000000000000000e+01 1.100000000000000000e+01 -2.682728434646054066e-05 -4.140106577953479514e-04
2.400000000000000000e+01 1.200000000000000000e+01 -3.414331335018340810e-05 -4.770446494398027527e-04
2.400000000000000000e+01 1.300000000000000000e+01 -4.406822158399353005e-05 -5.573229044410696331e-04
2.400000000000000000e+01 1.400000000000000000e+01 -5.789652898799792571e-05 -6.612791418019450460e-04
2.400000000000000000e+01 1.500000000000000000e+01 -7.779625579096846946e-05 -7.987121326052865934e-04
2.400000000000000000e+01 1.600000000000000000e+01 -1.075145344539224848e-04 -9.851552885676078883e-04
2.400000000000000000e+01 1.700000000000000000e+01 -1.539753373013125204e-04 -1.246405664948803827e-03
2.400000000000000000e+01 1.800000000000000000e+01 -2.308251840095710758e-04 -1.627797546199234550e-03
2.400000000000000000e+01 1.900000000000000000e+01 -3.674269106578422275e-04 -2.214210036921193843e-03
2.400000000000000000e+01 2.000000000000000000e+01 -6.339585995316799477e-04 -3.177272729378216760e-03
2.400000000000000000e+01 2.100000000000000000e+01 -1.221332154960851762e-03 -4.890785739429920863e-03
2.400000000000000000e+01 2.200000000000000000e+01 -2.733200102861384206e-03 -8.203175059671141342e-03
2.400000000000000000e+01 2.300000000000000000e+01 -7.415298940679240086e-03 -1.483236444832318306e-02
2.400000000000000000e+01 2.400000000000000000e+01 -2.506459926575463695e-02 -2.506459929412897455e-02
2.400000000000000000e+01 2.500000000000000000e+01 -1.049190724617364151e-01 1.771988900320375926e-06
2.400000000000000000e+01 2.600000000000000000e+01 -2.506458754456632534e-02 2.506814876996791425e-02
2.400000000000000000e+01 2.700000000000000000e+01 -7.415276980749896385e-03 1.483594736630892454e-02
2.400000000000000000e+01 2.800000000000000000e+01 -2.733165414725704373e-03 8.206846177518389157e-03
2.400000000000000000e+01 2.900000000000000000e+01 -1.221285608857625681e-03 4.894576059001724821e-03
2.400000000000000000e+01 3.000000000000000000e+01 -6.338987338546106867e-04 3.181210281347113429e-03
2.400000000000000000e+01 3.100000000000000000e+01 -3.673525666220596453e-04 2.218321457267091908e-03
2.400000000000000000e+01 3.200000000000000000e+01 -2.307361297595915753e-04 1.632120853525454232e-03
2.400000000000000000e+01 3.300000000000000000e+01 -1.538701734660288291e-04 1.250993852560658946e-03
2.400000000000000000e+01 3.400000000000000000e+01 -1.073906986414408828e-04 9.900441705803079452e-04
2.400000000000000000e+01 3.500000000000000000e+01 -7.765246469227174431e-05 8.039510385445267429e-04
2.400000000000000000e+01 3.600000000000000000e+01 -5.773087984004953571e-05 6.669183524238982922e-04
2.400000000000000000e+01 3.700000000000000000e+01 -4.387661691141386475e-05 5.634137115125875846e-04
2.400000000000000000e+01 3.800000000000000000e+01 -3.392323355141967957e-05 4.836536409429342646e-04
2.400000000000000000e+01 3.900000000000000000e+01 -2.657512116127332472e-05 4.212027992907647293e-04
2.400000000000000000e+01 4.000000000000000000e+01 -2.100770428652793884e-05 3.717857290481986748e-04
2.400000000000000000e+01 4.100000000000000000e+01 -1.669609798009199370e-05 3.323708253873110339e-04
2.400000000000000000e+01 4.200000000000000000e+01 -1.327620497558565805e-05 3.008629599920206038e-04
2.400000000000000000e+01 4.300000000000000000e+01 -1.050836105892841675e-05 2.757141365918160201e-04
2.400000000000000000e+01 4.400000000000000000e+01 -8.210581453853846648e-06 2.558228230682046880e-04
2.400000000000000000e+01 4.500000000000000000e+01 -6.261617153952643740e-06 2.403756571577834057e-04
2.400000000000000000e+01 4.600000000000000000e+01 -4.559297893121094791e-06 2.289624897539058136e-04
2.400000000000000000e+01 4.700000000000000000e+01 -3.034524728345313564e-06 2.226035473373605303e-04
2.400000000000000000e+01 4.800000000000000000e+01 -1.641124690792989532e-06 2.356106005001896422e-04
2.400000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.502076683201746041e-04
2.500000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.251172086968021015e-04
2.500000000000000000e+01 1.000000000000000000e+00 1.288588810598563983e-07 -2.119161727184175391e-04
2.500000000000000000e+01 2.000000000000000000e+00 2.336680288419698548e-07 -2.000105882187830125e-04
2.500000000000000000e+01 3.000000000000000000e+00 3.386417034434842203e-07 -2.053925463339344875e-04
2.500000000000000000e+01 4.000000000000000000e+00 4.439958496094088478e-07 -2.151497052337380351e-04
2.500000000000000000e+01 5.000000000000000000e+00 5.463480511424092037e-07 -2.283204264517196499e-04
2.500000000000000000e+01 6.000000000000000000e+00 6.494371571185830055e-07 -2.452038542855765682e-04
2.500000000000000000e+01 7.000000000000000000e+00 7.472543270427680143e-07 -2.664322575213250513e-04
2.500000000000000000e+01 8.000000000000000000e+00 8.456596811768409688e-07 -2.928504249243674921e-04
2.500000000000000000e+01 9.000000000000000000e+00 9.379733562622435961e-07 -3.256396628484212966e-04
2.500000000000000000e+01 1.000000000000000000e+01 1.030694878854281418e-06 -3.663608950274820693e-04
2.500000000000000000e+01 1.100000000000000000e+01 1.116488447163582753e-06 -4.172577607660012816e-04
2.500000000000000000e+01 1.200000000000000000e+01 1.201866468045469788e-06 -4.814117008906573097e-04
2.500000000000000000e+01 1.300000000000000000e+01 1.279971388189584183e-06 -5.633940273675080469e-04
2.500000000000000000e+01 1.400000000000000000e+01 1.357413921205911922e-06 -6.699786738378092285e-04
2.500000000000000000e+01 1.500000000000000000e+01 1.425865733885398751e-06 -8.116413534287078395e-04
2.500000000000000000e+01 1.600000000000000000e+01 1.493117606709074008e-06 -1.005277004124631793e-03
2.500000000000000000e+01 1.700000000000000000e+01 1.550561948003657126e-06 -1.279698105105094453e-03
2.500000000000000000e+01 1.800000000000000000e+01 1.604166924418400086e-06 -1.687469696955746189e-03
2.500000000000000000e+01 1.900000000000000000e+01 1.649685925675034581e-06 -2.334117926849630167e-03
2.500000000000000000e+01 2.000000000000000000e+01 1.689200690688924533e-06 -3.460563253685750192e-03
2.500000000000000000e+01 2.100000000000000000e+01 1.720725918556362255e-06 -5.720347954746371998e-03
2.500000000000000000e+01 2.200000000000000000e+01 1.745720042998361032e-06 -1.129845524703643016e-02
2.500000000000000000e+01 2.300000000000000000e+01 1.763143556945956369e-06 -2.925782872581753763e-02
2.500000000000000000e+01 2.400000000000000000e+01 1.771925316872841050e-06 -1.049190726156840336e-01
2.500000000000000000e+01 2.500000000000000000e+01 1.774613731950203110e-06 1.774716725674863049e-06
2.500000000000000000e+01 2.600000000000000000e+01 1.767799279843440541e-06 1.049226211238873940e-01
2.500000000000000000e+01 2.700000000000000000e+01 1.754588421234992701e-06 2.926141930625592719e-02
2.500000000000000000e+01 2.800000000000000000e+01 1.733394512563532497e-06 1.130213235466430433e-02
2.500000000000000000e+01 2.900000000000000000e+01 1.703899377536455262e-06 5.724140084689393476e-03
2.500000000000000000e+01 3.000000000000000000e+01 1.668729119027982655e-06 3.464511791358816997e-03
2.500000000000000000e+01 3.100000000000000000e+01 1.623409398167352524e-06 2.338235369833720212e-03
2.500000000000000000e+01 3.200000000000000000e+01 1.574607164505151258e-06 1.691788370426068784e-03
2.500000000000000000e+01 3.300000000000000000e+01 1.515255390033016375e-06 1.284291430313469658e-03
2.500000000000000000e+01 3.400000000000000000e+01 1.453330411123592708e-06 1.010180740235150799e-03
2.500000000000000000e+01 3.500000000000000000e+01 1.381730730052807554e-06 8.168848888133579088e-04
2.500000000000000000e+01 3.600000000000000000e+01 1.309080731677538662e-06 6.756270251027591059e-04
2.500000000000000000e+01 3.700000000000000000e+01 1.227807285492273082e-06 5.695052069072149836e-04
2.500000000000000000e+01 3.800000000000000000e+01 1.144684672566920539e-06 4.880283539855680142e-04
2.500000000000000000e+01 3.900000000000000000e+01 1.054687081323809131e-06 4.244590343507850978e-04
2.500000000000000000e+01 4.000000000000000000e+01 9.643417249690679205e-07 3.742426946112278018e-04
2.500000000000000000e+01 4.100000000000000000e+01 8.673529587935845109e-07 3.342931608216700469e-04
2.500000000000000000e+01 4.200000000000000000e+01 7.700681479594784912e-07 3.023795522523367151e-04
2.500000000000000000e+01 4.300000000000000000e+01 6.670660946450418169e-07 2.769462081898955812e-04
2.500000000000000000e+01 4.400000000000000000e+01 5.642314020835740088e-07 2.568310035475509872e-04
2.500000000000000000e+01 4.500000000000000000e+01 4.567763025042372547e-07 2.412100611080312900e-04
2.500000000000000000e+01 4.600000000000000000e+01 3.507012395855858833e-07 2.293051606185879160e-04
2.500000000000000000e+01 4.700000000000000000e+01 2.403507886082417114e-07 2.192434185217439417e-04
2.500000000000000000e+01 4.800000000000000000e+01 1.290441099369469494e-07 2.367140935636447170e-04
2.500000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.591680668475634507e-04
2.600000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.316059001742335366e-04
2.600000000000000000e+01 1.000000000000000000e+00 1.591318688423963221e-06 -2.114556127214386506e-04
2.600000000000000000e+01 2.000000000000000000e+00 3.019076110847922732e-06 -1.956027864300297829e-04
2.600000000000000000e+01 3.000000000000000000e+00 4.513472779331948511e-06 -2.041815335390097144e-04
2.600000000000000000e+01 4.000000000000000000e+00 6.134741319537364863e-06 -2.142034538362796417e-04
2.600000000000000000e+01 5.000000000000000000e+00 7.948185846196639641e-06 -2.272785086811133191e-04
2.600000000000000000e+01 6.000000000000000000e+00 1.002003245086178357e-05 -2.440208159448507049e-04
2.600000000000000000e+01 7.000000000000000000e+00 1.244749491422327600e-05 -2.650354352329118302e-04
2.600000000000000000e+01 8.000000000000000000e+00 1.535142935016331478e-05 -2.911764524846378443e-04
2.600000000000000000e+01 9.000000000000000000e+00 1.890821902480370811e-05 -3.235529045028243730e-04
2.600000000000000000e+01 1.000000000000000000e+01 2.336175534693816364e-05 -3.637401922515297835e-04
2.600000000000000000e+01 1.100000000000000000e+01 2.906615762864159409e-05 -4.138394862061567630e-04
2.600000000000000000e+01 1.200000000000000000e+01 3.655279382804802607e-05 -4.768811664987767512e-04
2.600000000000000000e+01 1.300000000000000000e+01 4.663518187798029041e-05 -5.571673569879091910e-04
2.600000000000000000e+01 1.400000000000000000e+01 6.061689422250625403e-05 -6.611332474562492314e-04
2.600000000000000000e+01 1.500000000000000000e+01 8.065541679827667107e-05 -7.985764289197834313e-04
2.600000000000000000e+01 1.600000000000000000e+01 1.105050444832832678e-04 -9.850305923534896299e-04
2.600000000000000000e+01 1.700000000000000000e+01 1.570810253116510999e-04 -1.246294615631094501e-03
2.600000000000000000e+01 1.800000000000000000e+01 2.340377916772709219e-04 -1.627698422221563173e-03
2.600000000000000000e+01 1.900000000000000000e+01 3.707297991873770640e-04 -2.214125003154923318e-03
2.600000000000000000e+01 2.000000000000000000e+01 6.373413517627183819e-04 -3.177201689385335433e-03
2.600000000000000000e+01 2.100000000000000000e+01 1.224776987495674110e-03 -4.890729220077611426e-03
2.600000000000000000e+01 2.200000000000000000e+01 2.736696740647486317e-03 -8.203132642032751748e-03
2.600000000000000000e+01 2.300000000000000000e+01 7.418825534776756284e-03 -1.483233824304930858e-02
2.600000000000000000e+01 2.400000000000000000e+01 2.506814866225202595e-02 -2.506458782395397031e-02
2.600000000000000000e+01 2.500000000000000000e+01 1.049226213185525114e-01 1.767862863290975417e-06
2.600000000000000000e+01 2.600000000000000000e+01 2.506812869924795670e-02 2.506812874465719904e-02
2.600000000000000000e+01 2.700000000000000000e+01 7.418788312343735022e-03 1.483591296154164463e-02
2.600000000000000000e+01 2.800000000000000000e+01 2.736637018268485780e-03 8.206795488474690620e-03
2.600000000000000000e+01 2.900000000000000000e+01 1.224697116180052843e-03 4.894511393608189272e-03
2.600000000000000000e+01 3.000000000000000000e+01 6.372400250439719596e-04 3.181129791367744326e-03
2.600000000000000000e+01 3.100000000000000000e+01 3.706046463717973041e-04 2.218227335312569076e-03
2.600000000000000000e+01 3.200000000000000000e+01 2.338898174101987013e-04 1.632012699517319896e-03
2.600000000000000000e+01 3.300000000000000000e+01 1.569083059287466192e-04 1.250872575807277388e-03
2.600000000000000000e+01 3.400000000000000000e+01 1.103034992776734217e-04 9.899106459203277364e-04
2.600000000000000000e+01 3.500000000000000000e+01 8.042473277821479000e-05 8.038067888650806889e-04
2.600000000000000000e+01 3.600000000000000000e+01 6.035548237417510953e-05 6.667644289793377577e-04
2.600000000000000000e+01 3.700000000000000000e+01 4.633934928139162891e-05 5.632493154534769664e-04
2.600000000000000000e+01 3.800000000000000000e+01 3.621891062635380736e-05 4.834805207387658007e-04
2.600000000000000000e+01 3.900000000000000000e+01 2.869112004489542470e-05 4.210224563431668766e-04
2.600000000000000000e+01 4.000000000000000000e+01 2.293976375940427748e-05 3.715983949256684502e-04
2.600000000000000000e+01 4.100000000000000000e+01 1.843460993297078160e-05 3.321765518103014445e-04
2.600000000000000000e+01 4.200000000000000000e+01 1.481742988799139224e-05 3.006626731278720611e-04
2.600000000000000000e+01 4.300000000000000000e+01 1.184560772978621949e-05 2.755082998459401156e-04
2.600000000000000000e+01 4.400000000000000000e+01 9.339494517707300908e-06 2.556125332760638834e-04
2.600000000000000000e+01 4.500000000000000000e+01 7.177752815540187382e-06 2.401621269952854175e-04
2.600000000000000000e+01 4.600000000000000000e+01 5.259912174365960306e-06 2.287460642400098180e-04
2.600000000000000000e+01 4.700000000000000000e+01 3.517331884219651117e-06 2.223818902077118913e-04
2.600000000000000000e+01 4.800000000000000000e+01 1.907834339511047927e-06 2.353702497115814005e-04
2.600000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.499495801003007102e-04
2.700000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.219345713199541751e-04
2.700000000000000000e+01 1.000000000000000000e+00 3.124109337087892127e-06 -2.088970966075696164e-04
2.700000000000000000e+01 2.000000000000000000e+00 5.752002552205146392e-06 -1.970884341278750273e-04
2.700000000000000000e+01 3.000000000000000000e+00 8.589508021548909397e-06 -2.022768811252450454e-04
2.700000000000000000e+01 4.000000000000000000e+00 1.168711535001033070e-05 -2.117149921668733440e-04
2.700000000000000000e+01 5.000000000000000000e+00 1.515742457347719636e-05 -2.244351353203952312e-04
2.700000000000000000e+01 6.000000000000000000e+00 1.913152058552914248e-05 -2.407045452175499319e-04
2.700000000000000000e+01 7.000000000000000000e+00 2.379522495119987778e-05 -2.611008606220235201e-04
2.700000000000000000e+01 8.000000000000000000e+00 2.937839089973948679e-05 -2.863897008137870600e-04
2.700000000000000000e+01 9.000000000000000000e+00 3.622070200327690871e-05 -3.176293368516464478e-04
2.700000000000000000e+01 1.000000000000000000e+01 4.476911257196981679e-05 -3.562029564236441834e-04
2.700000000000000000e+01 1.100000000000000000e+01 5.570011909969418973e-05 -4.040667222848914192e-04
2.700000000000000000e+01 1.200000000000000000e+01 6.997618481325977059e-05 -4.638426766413186134e-04
2.700000000000000000e+01 1.300000000000000000e+01 8.909845789308902531e-05 -5.393299269730498190e-04
2.700000000000000000e+01 1.400000000000000000e+01 1.153764925465338743e-04 -6.359584389175128478e-04
2.700000000000000000e+01 1.500000000000000000e+01 1.525977817541279875e-04 -7.617532031679308258e-04
2.700000000000000000e+01 1.600000000000000000e+01 2.071100123073703336e-04 -9.288513956112573640e-04
2.700000000000000000e+01 1.700000000000000000e+01 2.901544236192173283e-04 -1.156165357911106799e-03
2.700000000000000000e+01 1.800000000000000000e+01 4.225783903705122337e-04 -1.473820923080020225e-03
2.700000000000000000e+01 1.900000000000000000e+01 6.454497248494922568e-04 -1.930814366764182707e-03
2.700000000000000000e+01 2.000000000000000000e+01 1.044791301118551743e-03 -2.606516065377453145e-03
2.700000000000000000e+01 2.100000000000000000e+01 1.813037650152267942e-03 -3.620992565861604062e-03
2.700000000000000000e+01 2.200000000000000000e+01 3.405897460147416442e-03 -5.104406699755347984e-03
2.700000000000000000e+01 2.300000000000000000e+01 6.929996836964498474e-03 -6.926376804212996258e-03
2.700000000000000000e+01 2.400000000000000000e+01 1.483594733014391605e-02 -7.415276831908278535e-03
2.700000000000000000e+01 2.500000000000000000e+01 2.926141919805253303e-02 1.754753721605606387e-06
2.700000000000000000e+01 2.600000000000000000e+01 1.483591279727842528e-02 7.418788117678614194e-03
2.700000000000000000e+01 2.700000000000000000e+01 6.929927507830748595e-03 6.929927625276458003e-03
2.700000000000000000e+01 2.800000000000000000e+01 3.405793011287962593e-03 5.108041158500622146e-03
2.700000000000000000e+01 2.900000000000000000e+01 1.812894390096862589e-03 3.624743091464879656e-03
2.700000000000000000e+01 3.000000000000000000e+01 1.044610321932001526e-03 2.610419321550561458e-03
2.700000000000000000e+01 3.100000000000000000e+01 6.452276661831285801e-04 1.934885162199946954e-03
2.700000000000000000e+01 3.200000000000000000e+01 4.223142750051280675e-04 1.478092029983018099e-03
2.700000000000000000e+01 3.300000000000000000e+01 2.898444806452901007e-04 1.160705112180944378e-03
2.700000000000000000e+01 3.400000000000000000e+01 2.067499259492846901e-04 9.336971670846189696e-04
2.700000000000000000e+01 3.500000000000000000e+01 1.521837040973773696e-04 7.669368719098595966e-04
2.700000000000000000e+01 3.600000000000000000e+01 1.149045244283829724e-04 6.415416416059359448e-04
2.700000000000000000e+01 3.700000000000000000e+01 8.856269181113109699e-05 5.453686351593936815e-04
2.700000000000000000e+01 3.800000000000000000e+01 6.936923605608148052e-05 4.703801247490718099e-04
2.700000000000000000e+01 3.900000000000000000e+01 5.501351010258107542e-05 4.111798874838355679e-04
2.700000000000000000e+01 4.000000000000000000e+01 4.399418737365836350e-05 3.639861844993031587e-04
2.700000000000000000e+01 4.100000000000000000e+01 3.534620157966453756e-05 3.261708269502571617e-04
2.700000000000000000e+01 4.200000000000000000e+01 2.839121980493044834e-05 2.957905500491521530e-04
2.700000000000000000e+01 4.300000000000000000e+01 2.267701512617898221e-05 2.714682728196114898e-04
2.700000000000000000e+01 4.400000000000000000e+01 1.786350603365368869e-05 2.521631486333049551e-04
2.700000000000000000e+01 4.500000000000000000e+01 1.371537164540149231e-05 2.371304787646899494e-04
2.700000000000000000e+01 4.600000000000000000e+01 1.004297499465465647e-05 2.256447396872673797e-04
2.700000000000000000e+01 4.700000000000000000e+01 6.699627578177262894e-06 2.158913406868890293e-04
2.700000000000000000e+01 4.800000000000000000e+01 3.523676323093232507e-06 2.331967616794250659e-04
2.700000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 2.553523981685413549e-04
2.800000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.253576815000577524e-04
2.800000000000000000e+01 1.000000000000000000e+00 4.395875838566644226e-06 -2.057036101692335042e-04
2.800000000000000000e+01 2.000000000000000000e+00 8.345224265940577981e-06 -1.901373877455687521e-04
2.800000000000000000e+01 3.000000000000000000e+00 1.247486846472992952e-05 -1.982464207412045301e-04
2.800000000000000000e+01 4.000000000000000000e+00 1.697506402321361657e-05 -2.076355372843513548e-04
2.800000000000000000e+01 5.000000000000000000e+00 2.199761253060560952e-05 -2.198341034455945074e-04
2.800000000000000000e+01 6.000000000000000000e+00 2.774884631332136340e-05 -2.353830155671280235e-04
2.800000000000000000e+01 7.000000000000000000e+00 3.446759407082816869e-05 -2.547885649187014859e-04
2.800000000000000000e+01 8.000000000000000000e+00 4.249676123897023691e-05 -2.787509754325608134e-04
2.800000000000000000e+01 9.000000000000000000e+00 5.227593060640580228e-05 -3.081621828305940430e-04
2.800000000000000000e+01 1.000000000000000000e+01 6.444083370295695772e-05 -3.442607751551125025e-04
2.800000000000000000e+01 1.100000000000000000e+01 7.986768113471434498e-05 -3.886324139648668092e-04
2.800000000000000000e+01 1.200000000000000000e+01 9.985147607398164524e-05 -4.434828277053819157e-04
2.800000000000000000e+01 1.300000000000000000e+01 1.262940252535320069e-04 -5.117670492546350872e-04
2.800000000000000000e+01 1.400000000000000000e+01 1.621193297206375769e-04 -5.976339235952102692e-04
2.800000000000000000e+01 1.500000000000000000e+01 2.118875980976031408e-04 -7.068429091589469720e-04
2.800000000000000000e+01 1.600000000000000000e+01 2.829737037929368551e-04 -8.474739504884002891e-04
2.800000000000000000e+01 1.700000000000000000e+01 3.876321654566515854e-04 -1.030826237567952601e-03
2.800000000000000000e+01 1.800000000000000000e+01 5.469284985464739797e-04 -1.272403120991288245e-03
2.800000000000000000e+01 1.900000000000000000e+01 7.980726524036930655e-04 -1.591912092406883809e-03
2.800000000000000000e+01 2.000000000000000000e+01 1.208381649763919444e-03 -2.009613764082559748e-03
2.800000000000000000e+01 2.100000000000000000e+01 1.900342767566319709e-03 -2.529623061048746728e-03
2.800000000000000000e+01 2.200000000000000000e+01 3.089913839594359869e-03 -3.086173455220521215e-03
2.800000000000000000e+01 2.300000000000000000e+01 5.108140450624636293e-03 -3.402288373052808970e-03
2.800000000000000000e+01 2.400000000000000000e+01 8.206846178073356687e-03 -2.733165462865935758e-03
2.800000000000000000e+01 2.500000000000000000e+01 1.130213200901313692e-02 1.733329997800209243e-06
2.800000000000000000e+01 2.600000000000000000e+01 8.206795507738713288e-03 2.736637054435414607e-03
2.800000000000000000e+01 2.700000000000000000e+01 5.108040991910789939e-03 3.405793175551181939e-03
2.800000000000000000e+01 2.800000000000000000e+01 3.089762249489888188e-03 3.089762370740804613e-03
2.800000000000000000e+01 2.900000000000000000e+01 1.900138577741893389e-03 2.533328704252228204e-03
2.800000000000000000e+01 3.000000000000000000e+01 1.208121670569071993e-03 2.013463067454010318e-03
2.800000000000000000e+01 3.100000000000000000e+01 7.977532239743295381e-04 1.595931288385695618e-03
2.800000000000000000e+01 3.200000000000000000e+01 5.465485801691900326e-04 1.276629513979481417e-03
2.800000000000000000e+01 3.300000000000000000e+01 3.871869355222103473e-04 1.035308226751434010e-03
2.800000000000000000e+01 3.400000000000000000e+01 2.824553903731283865e-04 8.522498693724150053e-04
2.800000000000000000e+01 3.500000000000000000e+01 2.112919666242135674e-04 7.119613873441789711e-04
2.800000000000000000e+01 3.600000000000000000e+01 1.614402720658430525e-04 6.031434166930914852e-04
2.800000000000000000e+01 3.700000000000000000e+01 1.255203410048231789e-04 5.177140270811754746e-04
2.800000000000000000e+01 3.800000000000000000e+01 9.897463732083254702e-05 4.499313390302157791e-04
2.800000000000000000e+01 3.900000000000000000e+01 7.887588958010224166e-05 3.956474076607437596e-04
2.800000000000000000e+01 4.000000000000000000e+01 6.332105188496819047e-05 3.519310864027519123e-04
2.800000000000000000e+01 4.100000000000000000e+01 5.101033812927077259e-05 3.165735842415735293e-04
