# i, j, E_i, E_j
2.400000000000000000e+01 4.800000000000000000e+01 1.327402155545196339e-04 1.118410196500761104e-06
2.400000000000000000e+01 4.900000000000000000e+01 1.416870246734870632e-04 0.000000000000000000e+00
2.500000000000000000e+01 0.000000000000000000e+00 -1.287311485641100814e-04 0.000000000000000000e+00
2.500000000000000000e+01 1.000000000000000000e+00 -1.212186608115236957e-04 1.156224609596967490e-07
2.500000000000000000e+01 2.000000000000000000e+00 -1.139774430859961940e-04 2.813416622751924254e-07
2.500000000000000000e+01 3.000000000000000000e+00 -1.159890208798152551e-04 3.045208108239810547e-07
2.500000000000000000e+01 4.000000000000000000e+00 -1.200722671946339974e-04 4.709633915824928008e-07
2.500000000000000000e+01 5.000000000000000000e+00 -1.254653644996040894e-04 6.028201900743239069e-07
2.500000000000000000e+01 6.000000000000000000e+00 -1.321860844040637193e-04 7.678980975475441922e-07
2.500000000000000000e+01 7.000000000000000000e+00 -1.401473505844891992e-04 8.666480998520257641e-07
2.500000000000000000e+01 8.000000000000000000e+00 -1.497686079030841467e-04 9.760739066411953241e-07
2.500000000000000000e+01 9.000000000000000000e+00 -1.612592027866558168e-04 1.134894043652769774e-06
2.500000000000000000e+01 1.000000000000000000e+01 -1.747052669675145439e-04 1.301850871657196304e-06
2.500000000000000000e+01 1.100000000000000000e+01 -1.903412104497178865e-04 1.311713222647108157e-06
2.500000000000000000e+01 1.200000000000000000e+01 -2.087578698411650868e-04 1.493492908424993992e-06
2.500000000000000000e+01 1.300000000000000000e+01 -2.307420696661473432e-04 1.623502710270947717e-06
2.500000000000000000e+01 1.400000000000000000e+01 -2.567856468437697791e-04 1.741783817059850553e-06
2.500000000000000000e+01 1.500000000000000000e+01 -2.881853411454903761e-04 2.017051983368338755e-06
2.500000000000000000e+01 1.600000000000000000e+01 -3.265458440304741181e-04 2.099514732608514025e-06
2.500000000000000000e+01 1.700000000000000000e+01 -3.744141006688979107e-04 2.183671415420225873e-06
2.500000000000000000e+01 1.800000000000000000e+01 -4.360298107140352878e-04 2.282874831674051516e-06
2.500000000000000000e+01 1.900000000000000000e+01 -5.181369194765172645e-04 2.434186091060689880e-06
2.500000000000000000e+01 2.000000000000000000e+01 -6.343208333742912999e-04 2.598935733575183371e-06
2.500000000000000000e+01 2.100000000000000000e+01 -8.130767364384929030e-04 2.721377721151899132e-06
2.500000000000000000e+01 2.200000000000000000e+01 -1.126723707860042330e-03 2.737278871135003649e-06
2.500000000000000000e+01 2.300000000000000000e+01 -1.797476760208458358e-03 2.799921822818976502e-06
2.500000000000000000e+01 2.400000000000000000e+01 -3.632592952638761304e-03 2.746044232510534699e-06
2.500000000000000000e+01 2.500000000000000000e+01 -2.726025937087317441e-06 2.708709805202165477e-06
2.500000000000000000e+01 2.600000000000000000e+01 3.627106143979824757e-03 2.802721620486989251e-06
2.500000000000000000e+01 2.700000000000000000e+01 1.792172545215232199e-03 2.699887539952660481e-06
2.500000000000000000e+01 2.800000000000000000e+01 1.121533187979843575e-03 2.636537358128784869e-06
2.500000000000000000e+01 2.900000000000000000e+01 8.080749242581090550e-04 2.525406994333383864e-06
2.500000000000000000e+01 3.000000000000000000e+01 6.296938738609581671e-04 2.469114454289097343e-06
2.500000000000000000e+01 3.100000000000000000e+01 5.137888650605349720e-04 2.421473926975201835e-06
2.500000000000000000e+01 3.200000000000000000e+01 4.320544291803460682e-04 2.278908195595206326e-06
2.500000000000000000e+01 3.300000000000000000e+01 3.708755682185931653e-04 2.213004295614252881e-06
2.500000000000000000e+01 3.400000000000000000e+01 3.235492153655426893e-04 2.027437566860280926e-06
2.500000000000000000e+01 3.500000000000000000e+01 2.857073920927582795e-04 1.953869128582539152e-06
2.500000000000000000e+01 3.600000000000000000e+01 2.550182419645332385e-04 1.734409303036539562e-06
2.500000000000000000e+01 3.700000000000000000e+01 2.295591096568094054e-04 1.639613187148195213e-06
2.500000000000000000e+01 3.800000000000000000e+01 2.084322716276272233e-04 1.434007926905470076e-06
2.500000000000000000e+01 3.900000000000000000e+01 1.905894070068268019e-04 1.329864574542058940e-06
2.500000000000000000e+01 4.000000000000000000e+01 1.755003139517523824e-04 1.284826646435707244e-06
2.500000000000000000e+01 4.100000000000000000e+01 1.628415312221208116e-04 1.204181435772097575e-06
2.500000000000000000e+01 4.200000000000000000e+01 1.523018316840255536e-04 1.023226590633253587e-06
2.500000000000000000e+01 4.300000000000000000e+01 1.436234062059258874e-04 9.322410529875044607e-07
2.500000000000000000e+01 4.400000000000000000e+01 1.365967978853194513e-04 5.825331455533693664e-07
2.500000000000000000e+01 4.500000000000000000e+01 1.308234992558943209e-04 5.470295545759564296e-07
2.500000000000000000e+01 4.600000000000000000e+01 1.264044548876388054e-04 3.958897680408338029e-07
2.500000000000000000e+01 4.700000000000000000e+01 1.224539339591240294e-04 2.712639415380978074e-07
2.500000000000000000e+01 4.800000000000000000e+01 1.333753600166244523e-04 1.566283193437279127e-07
2.500000000000000000e+01 4.900000000000000000e+01 1.466188807407839043e-04 0.000000000000000000e+00
2.600000000000000000e+01 0.000000000000000000e+00 -1.325530798707944566e-04 0.000000000000000000e+00
2.600000000000000000e+01 1.000000000000000000e+00 -1.210187166675815611e-04 -5.937278011710001501e-07
2.600000000000000000e+01 2.000000000000000000e+00 -1.114779225647803110e-04 -1.190504362881964818e-06
2.600000000000000000e+01 3.000000000000000000e+00 -1.153594202779077086e-04 -1.887080230606694728e-06
2.600000000000000000e+01 4.000000000000000000e+00 -1.196080684172427344e-04 -2.502431883687271201e-06
2.600000000000000000e+01 5.000000000000000000e+00 -1.249089508310505768e-04 -3.248778944197196032e-06
2.600000000000000000e+01 6.000000000000000000e+00 -1.315701875348730633e-04 -4.076167647735909946e-06
2.600000000000000000e+01 7.000000000000000000e+00 -1.395438449135704795e-04 -4.925184087876911462e-06
2.600000000000000000e+01 8.000000000000000000e+00 -1.490741319414141367e-04 -6.069396973455449401e-06
2.600000000000000000e+01 9.000000000000000000e+00 -1.603065816678141001e-04 -7.428750012415425048e-06
2.600000000000000000e+01 1.000000000000000000e+01 -1.735334203750569420e-04 -9.064189402492421610e-06
2.600000000000000000e+01 1.100000000000000000e+01 -1.890757843549771555e-04 -1.108593175389829995e-05
2.600000000000000000e+01 1.200000000000000000e+01 -2.073672760997444893e-04 -1.342951033564887195e-05
2.600000000000000000e+01 1.300000000000000000e+01 -2.288237416256705577e-04 -1.649196411414560314e-05
2.600000000000000000e+01 1.400000000000000000e+01 -2.542421772443218767e-04 -2.063660352663826240e-05
2.600000000000000000e+01 1.500000000000000000e+01 -2.848078752121189095e-04 -2.583840801140746199e-05
2.600000000000000000e+01 1.600000000000000000e+01 -3.217942627493522532e-04 -3.316760788008173665e-05
2.600000000000000000e+01 1.700000000000000000e+01 -3.677909902714681257e-04 -4.317151613782697385e-05
2.600000000000000000e+01 1.800000000000000000e+01 -4.258231027045600043e-04 -5.795328246644445951e-05
2.600000000000000000e+01 1.900000000000000000e+01 -5.012955843847538215e-04 -8.067419245678529756e-05
2.600000000000000000e+01 2.000000000000000000e+01 -6.031355504004288787e-04 -1.174920657204944416e-04
2.600000000000000000e+01 2.100000000000000000e+01 -7.455519087193954175e-04 -1.831081446140151760e-04
2.600000000000000000e+01 2.200000000000000000e+01 -9.483405825242582042e-04 -3.126484911316106466e-04
2.600000000000000000e+01 2.300000000000000000e+01 -1.215215845066252177e-03 -6.035739542645589088e-04
2.600000000000000000e+01 2.400000000000000000e+01 -1.364850037430437139e-03 -1.359479717823234689e-03
2.600000000000000000e+01 2.500000000000000000e+01 -2.815704411543613894e-06 -3.626987395495419753e-03
2.600000000000000000e+01 2.600000000000000000e+01 1.359378970650587312e-03 -1.359363938106373550e-03
2.600000000000000000e+01 2.700000000000000000e+01 1.209970256017373850e-03 -6.035679153885277308e-04
2.600000000000000000e+01 2.800000000000000000e+01 9.432390581827067126e-04 -3.125216142780677143e-04
2.600000000000000000e+01 2.900000000000000000e+01 7.407113838856158039e-04 -1.832367200682873641e-04
2.600000000000000000e+01 3.000000000000000000e+01 5.984612789524321186e-04 -1.175190857958395736e-04
2.600000000000000000e+01 3.100000000000000000e+01 4.969534078579694678e-04 -8.059755902740657445e-05
2.600000000000000000e+01 3.200000000000000000e+01 4.218351595953807095e-04 -5.793841758467864131e-05
2.600000000000000000e+01 3.300000000000000000e+01 3.643217912633709300e-04 -4.317625869395777007e-05
2.600000000000000000e+01 3.400000000000000000e+01 3.189489027589495138e-04 -3.305077310053299022e-05
2.600000000000000000e+01 3.500000000000000000e+01 2.823977778333250799e-04 -2.586385082389364501e-05
2.600000000000000000e+01 3.600000000000000000e+01 2.524668123008846693e-04 -2.060975763095579394e-05
2.600000000000000000e+01 3.700000000000000000e+01 2.276652046993785919e-04 -1.653873514582580254e-05
2.600000000000000000e+01 3.800000000000000000e+01 2.068598814865716621e-04 -1.334277922214303653e-05
2.600000000000000000e+01 3.900000000000000000e+01 1.893468164888055614e-04 -1.096754486520023185e-05
2.600000000000000000e+01 4.000000000000000000e+01 1.745975985025105407e-04 -8.929302221368233712e-06
2.600000000000000000e+01 4.100000000000000000e+01 1.621153690026148160e-04 -7.303946241436288025e-06
2.600000000000000000e+01 4.200000000000000000e+01 1.516175432023821046e-04 -5.957669839563276178e-06
2.600000000000000000e+01 4.300000000000000000e+01 1.430133849038278801e-04 -4.837404014773833208e-06
2.600000000000000000e+01 4.400000000000000000e+01 1.360566129577527646e-04 -3.779891113489509090e-06
2.600000000000000000e+01 4.500000000000000000e+01 1.303382852078908852e-04 -2.924705337885768943e-06
2.600000000000000000e+01 4.600000000000000000e+01 1.262084326666082653e-04 -2.194243380630061559e-06
2.600000000000000000e+01 4.700000000000000000e+01 1.243035676821117462e-04 -1.538655078169834422e-06
2.600000000000000000e+01 4.800000000000000000e+01 1.325986668050736610e-04 -7.811340699095167123e-07
2.600000000000000000e+01 4.900000000000000000e+01 1.414681751838619455e-04 0.000000000000000000e+00
2.700000000000000000e+01 0.000000000000000000e+00 -1.271010191289585777e-04 0.000000000000000000e+00
2.700000000000000000e+01 1.000000000000000000e+00 -1.195840946175955364e-04 -1.494400336129992441e-06
2.700000000000000000e+01 2.000000000000000000e+00 -1.123673688171606262e-04 -2.675667415891024156e-06
2.700000000000000000e+01 3.000000000000000000e+00 -1.143160173272788206e-04 -4.102916225701667714e-06
2.700000000000000000e+01 4.000000000000000000e+00 -1.183612024362058334e-04 -5.499952843249651105e-06
2.700000000000000000e+01 5.000000000000000000e+00 -1.235539076351081995e-04 -7.059159185612568898e-06
2.700000000000000000e+01 6.000000000000000000e+00 -1.300532972704962335e-04 -8.794798284290027655e-06
2.700000000000000000e+01 7.000000000000000000e+00 -1.377188703542734597e-04 -1.076583256169692110e-05
2.700000000000000000e+01 8.000000000000000000e+00 -1.469373266122269350e-04 -1.300792968308387299e-05
2.700000000000000000e+01 9.000000000000000000e+00 -1.578825471820439552e-04 -1.574675935090970140e-05
2.700000000000000000e+01 1.000000000000000000e+01 -1.706307808231252981e-04 -1.896316668593912760e-05
2.700000000000000000e+01 1.100000000000000000e+01 -1.855481268684788364e-04 -2.291254446961071400e-05
2.700000000000000000e+01 1.200000000000000000e+01 -2.029078905232008624e-04 -2.778216166342262466e-05
2.700000000000000000e+01 1.300000000000000000e+01 -2.232587880578308474e-04 -3.384364473172632101e-05
2.700000000000000000e+01 1.400000000000000000e+01 -2.470967391443787669e-04 -4.170108114998180744e-05
2.700000000000000000e+01 1.500000000000000000e+01 -2.752113206566048163e-04 -5.191113059738856027e-05
2.700000000000000000e+01 1.600000000000000000e+01 -3.087811113791324221e-04 -6.546392217977067655e-05
2.700000000000000000e+01 1.700000000000000000e+01 -3.491920957146856484e-04 -8.408096547305506790e-05
2.700000000000000000e+01 1.800000000000000000e+01 -3.982310724350928387e-04 -1.105373423740188543e-04
2.700000000000000000e+01 1.900000000000000000e+01 -4.582356558527846038e-04 -1.495301978618793735e-04
2.700000000000000000e+01 2.000000000000000000e+01 -5.315696325928643412e-04 -2.090949793814135885e-04
2.700000000000000000e+01 2.100000000000000000e+01 -6.177245587621455446e-04 -3.050439611901397015e-04
2.700000000000000000e+01 2.200000000000000000e+01 -7.060706966562015248e-04 -4.664614895976068598e-04
2.700000000000000000e+01 2.300000000000000000e+01 -7.504789260691720372e-04 -7.452142191877561724e-04
2.700000000000000000e+01 2.400000000000000000e+01 -6.090532777494645118e-04 -1.209844777143352125e-03
2.700000000000000000e+01 2.500000000000000000e+01 -2.722289705826743539e-06 -1.792127375671538712e-03
2.700000000000000000e+01 2.600000000000000000e+01 6.035868446454557140e-04 -1.209927376116557134e-03
2.700000000000000000e+01 2.700000000000000000e+01 7.452056678828276881e-04 -7.451652688353969760e-04
2.700000000000000000e+01 2.800000000000000000e+01 7.010358213470047582e-04 -4.663523888806405358e-04
2.700000000000000000e+01 2.900000000000000000e+01 6.128634614861430858e-04 -3.049317987011313132e-04
2.700000000000000000e+01 3.000000000000000000e+01 5.269581559246667383e-04 -2.089236865706013344e-04
2.700000000000000000e+01 3.100000000000000000e+01 4.540768010077558727e-04 -1.492944432837874005e-04
2.700000000000000000e+01 3.200000000000000000e+01 3.943960545928176624e-04 -1.103975874484951561e-04
2.700000000000000000e+01 3.300000000000000000e+01 3.457290641640789128e-04 -8.392997656956301122e-05
2.700000000000000000e+01 3.400000000000000000e+01 3.059619670112217419e-04 -6.527788677723593037e-05
2.700000000000000000e+01 3.500000000000000000e+01 2.729394803533550032e-04 -5.166345229703811666e-05
2.700000000000000000e+01 3.600000000000000000e+01 2.452287704552613343e-04 -4.143614661741151783e-05
2.700000000000000000e+01 3.700000000000000000e+01 2.219300984656163685e-04 -3.360092082241642169e-05
2.700000000000000000e+01 3.800000000000000000e+01 2.024045016652491593e-04 -2.745166801042372897e-05
2.700000000000000000e+01 3.900000000000000000e+01 1.857304847796655738e-04 -2.262001663771702562e-05
2.700000000000000000e+01 4.000000000000000000e+01 1.715320042760901803e-04 -1.861071996788572422e-05
2.700000000000000000e+01 4.100000000000000000e+01 1.595701718400092278e-04 -1.532441285049927510e-05
2.700000000000000000e+01 4.200000000000000000e+01 1.494542395544516699e-04 -1.254033961299886799e-05
2.700000000000000000e+01 4.300000000000000000e+01 1.410551468792839739e-04 -1.025981665959513041e-05
2.700000000000000000e+01 4.400000000000000000e+01 1.343222489420918000e-04 -8.119944376744619042e-06
2.700000000000000000e+01 4.500000000000000000e+01 1.288520868602349798e-04 -6.272307963780436937e-06
2.700000000000000000e+01 4.600000000000000000e+01 1.245967939418127224e-04 -4.660479009634501454e-06
2.700000000000000000e+01 4.700000000000000000e+01 1.206971698774356454e-04 -3.123624833009663610e-06
2.700000000000000000e+01 4.800000000000000000e+01 1.315454013346050908e-04 -1.679475127253291498e-06
2.700000000000000000e+01 4.900000000000000000e+01 1.445567574808476891e-04 0.000000000000000000e+00
2.800000000000000000e+01 0.000000000000000000e+00 -1.292313819031877271e-04 0.000000000000000000e+00
2.800000000000000000e+01 1.000000000000000000e+00 -1.178934651251173268e-04 -2.235453230288309673e-06
2.800000000000000000e+01 2.000000000000000000e+00 -1.084605184720597204e-04 -4.219862019010745891e-06
2.800000000000000000e+01 3.000000000000000000e+00 -1.120969952590349545e-04 -6.258710702491141007e-06
2.800000000000000000e+01 4.000000000000000000e+00 -1.161818128825758988e-04 -8.342518315050895467e-06
2.800000000000000000e+01 5.000000000000000000e+00 -1.212105415384311905e-04 -1.066433241960742986e-05
2.800000000000000000e+01 6.000000000000000000e+00 -1.274500329012772239e-04 -1.330298850235909830e-05
2.800000000000000000e+01 7.000000000000000000e+00 -1.348853241901226707e-04 -1.627450247677913889e-05
2.800000000000000000e+01 8.000000000000000000e+00 -1.436502261280184862e-04 -1.953661979739007137e-05
2.800000000000000000e+01 9.000000000000000000e+00 -1.539013025538800775e-04 -2.362467849061143481e-05
2.800000000000000000e+01 1.000000000000000000e+01 -1.659344461164500564e-04 -2.836047483413756468e-05
2.800000000000000000e+01 1.100000000000000000e+01 -1.799005145024107095e-04 -3.400115423539515520e-05
2.800000000000000000e+01 1.200000000000000000e+01 -1.959126216933862420e-04 -4.105831669522111253e-05
2.800000000000000000e+01 1.300000000000000000e+01 -2.144092072697898052e-04 -4.968439207085812749e-05
2.800000000000000000e+01 1.400000000000000000e+01 -2.358540559909578236e-04 -6.059007160909898188e-05
2.800000000000000000e+01 1.500000000000000000e+01 -2.605781328066764883e-04 -7.461238446215064275e-05
2.800000000000000000e+01 1.600000000000000000e+01 -2.892360477633887372e-04 -9.285632284985567524e-05
2.800000000000000000e+01 1.700000000000000000e+01 -3.222523368630765810e-04 -1.173189936035906166e-04
2.800000000000000000e+01 1.800000000000000000e+01 -3.600703730325110086e-04 -1.506559157748402645e-04
2.800000000000000000e+01 1.900000000000000000e+01 -4.023739709708177778e-04 -1.974650387136743773e-04
2.800000000000000000e+01 2.000000000000000000e+01 -4.472624587079205259e-04 -2.643371260451178248e-04
2.800000000000000000e+01 2.100000000000000000e+01 -4.879089544396193572e-04 -3.616895697681030315e-04
2.800000000000000000e+01 2.200000000000000000e+01 -5.079527119409184277e-04 -5.030357750615741495e-04
2.800000000000000000e+01 2.300000000000000000e+01 -4.716196859452861934e-04 -7.010317041263474692e-04
2.800000000000000000e+01 2.400000000000000000e+01 -3.179304911314147393e-04 -9.431628247836198672e-04
2.800000000000000000e+01 2.500000000000000000e+01 -2.621436934642073363e-06 -1.121611250396411293e-03
2.800000000000000000e+01 2.600000000000000000e+01 3.125763396479488282e-04 -9.433134061297746530e-04
2.800000000000000000e+01 2.700000000000000000e+01 4.663954786548883853e-04 -7.010282401770529664e-04
2.800000000000000000e+01 2.800000000000000000e+01 5.030150866351364505e-04 -5.030147338233302047e-04
2.800000000000000000e+01 2.900000000000000000e+01 4.830186455620044499e-04 -3.614749040658526459e-04
2.800000000000000000e+01 3.000000000000000000e+01 4.425461170753516253e-04 -2.641840075515060685e-04
2.800000000000000000e+01 3.100000000000000000e+01 3.982010067196159030e-04 -1.972743584963724487e-04
2.800000000000000000e+01 3.200000000000000000e+01 3.563721867213345568e-04 -1.505668342701958762e-04
2.800000000000000000e+01 3.300000000000000000e+01 3.189658418917484198e-04 -1.171114242948226216e-04
2.800000000000000000e+01 3.400000000000000000e+01 2.864021535398859376e-04 -9.258128755533002498e-05
2.800000000000000000e+01 3.500000000000000000e+01 2.583115401042796605e-04 -7.418949664818514679e-05
2.800000000000000000e+01 3.600000000000000000e+01 2.341067826453970425e-04 -6.015381839074955550e-05
2.800000000000000000e+01 3.700000000000000000e+01 2.133034947806606435e-04 -4.919957682883446815e-05
2.800000000000000000e+01 3.800000000000000000e+01 1.954807849511137029e-04 -4.051342637283856206e-05
2.800000000000000000e+01 3.900000000000000000e+01 1.800736229742221171e-04 -3.341203131954409693e-05
2.800000000000000000e+01 4.000000000000000000e+01 1.668915833909728579e-04 -2.771381888443428480e-05
2.800000000000000000e+01 4.100000000000000000e+01 1.556554994059268634e-04 -2.289580291144641209e-05
2.800000000000000000e+01 4.200000000000000000e+01 1.461028162034659302e-04 -1.885226297569474315e-05
2.800000000000000000e+01 4.300000000000000000e+01 1.380939833554940322e-04 -1.528380473417496367e-05
2.800000000000000000e+01 4.400000000000000000e+01 1.316991327099968417e-04 -1.234232566200261193e-05
2.800000000000000000e+01 4.500000000000000000e+01 1.265226457452077729e-04 -9.491686775766120226e-06
2.800000000000000000e+01 4.600000000000000000e+01 1.225644645597726229e-04 -6.984225704441599826e-06
2.800000000000000000e+01 4.700000000000000000e+01 1.208946420722914375e-04 -4.724088331783027252e-06
2.800000000000000000e+01 4.800000000000000000e+01 1.291110970839847902e-04 -2.539532276516113878e-06
2.800000000000000000e+01 4.900000000000000000e+01 1.377125999532289279e-04 0.000000000000000000e+00
2.900000000000000000e+01 0.000000000000000000e+00 -1.223180663335430728e-04 0.000000000000000000e+00
2.900000000000000000e+01 1.000000000000000000e+00 -1.150935310239229039e-04 -2.998790642244275541e-06
2.900000000000000000e+01 2.000000000000000000e+00 -1.080879925813790923e-04 -5.470299361544803617e-06
2.900000000000000000e+01 3.000000000000000000e+00 -1.098218077909941066e-04 -8.151863877154486926e-06
2.900000000000000000e+01 4.000000000000000000e+00 -1.134795892046980953e-04 -1.092339848086178221e-05
2.900000000000000000e+01 5.000000000000000000e+00 -1.180888467991381325e-04 -1.412166242094803261e-05
2.900000000000000000e+01 6.000000000000000000e+00 -1.239922093749967931e-04 -1.740767672678077789e-05
2.900000000000000000e+01 7.000000000000000000e+00 -1.309845367558182911e-04 -2.135808907450235288e-05
2.900000000000000000e+01 8.000000000000000000e+00 -1.391364044241875431e-04 -2.573654729437832708e-05
2.900000000000000000e+01 9.000000000000000000e+00 -1.486329488983549607e-04 -3.077881835515173300e-05
2.900000000000000000e+01 1.000000000000000000e+01 -1.597256211979474578e-04 -3.682418110444131074e-05
2.900000000000000000e+01 1.100000000000000000e+01 -1.723980129288188619e-04 -4.394726739994346022e-05
2.900000000000000000e+01 1.200000000000000000e+01 -1.867971518124044925e-04 -5.264097080275812607e-05
2.900000000000000000e+01 1.300000000000000000e+01 -2.032189688343109726e-04 -6.327182078852964294e-05
2.900000000000000000e+01 1.400000000000000000e+01 -2.217525201313879117e-04 -7.645044734868342105e-05
2.900000000000000000e+01 1.500000000000000000e+01 -2.424835011362710870e-04 -9.310424620493913499e-05
2.900000000000000000e+01 1.600000000000000000e+01 -2.654900762750077477e-04 -1.143892672892140965e-04
2.900000000000000000e+01 1.700000000000000000e+01 -2.908759315685418255e-04 -1.417745337197262936e-04
2.900000000000000000e+01 1.800000000000000000e+01 -3.177501166735689168e-04 -1.777211029678172575e-04
2.900000000000000000e+01 1.900000000000000000e+01 -3.442290501095605307e-04 -2.256166226530216881e-04
2.900000000000000000e+01 2.000000000000000000e+01 -3.670266590040116312e-04 -2.894855751331560766e-04
2.900000000000000000e+01 2.100000000000000000e+01 -3.788200464888463910e-04 -3.741799685347602968e-04
2.900000000000000000e+01 2.200000000000000000e+01 -3.664745372686938236e-04 -4.831991031735531628e-04
2.900000000000000000e+01 2.300000000000000000e+01 -3.100891916375260980e-04 -6.127927551114772768e-04
2.900000000000000000e+01 2.400000000000000000e+01 -1.882385154492113855e-04 -7.406582434975944249e-04
2.900000000000000000e+01 2.500000000000000000e+01 -2.551409575621624293e-06 -8.080553649453493456e-04
2.900000000000000000e+01 2.600000000000000000e+01 1.830377575442413557e-04 -7.405575180560739282e-04
2.900000000000000000e+01 2.700000000000000000e+01 3.049247551138774964e-04 -6.128462121337747461e-04
2.900000000000000000e+01 2.800000000000000000e+01 3.615345712578944479e-04 -4.830932297582666429e-04
2.900000000000000000e+01 2.900000000000000000e+01 3.740177082995127175e-04 -3.739951681948244008e-04
2.900000000000000000e+01 3.000000000000000000e+01 3.626337677440458641e-04 -2.894438834562958716e-04
2.900000000000000000e+01 3.100000000000000000e+01 3.401489138086495959e-04 -2.254482797426618154e-04
2.900000000000000000e+01 3.200000000000000000e+01 3.140418139260170091e-04 -1.775966275593032686e-04
2.900000000000000000e+01 3.300000000000000000e+01 2.875626199593170600e-04 -1.413613454500394547e-04
2.900000000000000000e+01 3.400000000000000000e+01 2.628949978949451233e-04 -1.139312179482649626e-04
2.900000000000000000e+01 3.500000000000000000e+01 2.402135929780834910e-04 -9.257842208506509435e-05
2.900000000000000000e+01 3.600000000000000000e+01 2.200300169646786505e-04 -7.590657726729206113e-05
2.900000000000000000e+01 3.700000000000000000e+01 2.020696446426479978e-04 -6.269138119240254010e-05
2.900000000000000000e+01 3.800000000000000000e+01 1.863002873056197536e-04 -5.196129897511582267e-05
2.900000000000000000e+01 3.900000000000000000e+01 1.726358051214877927e-04 -4.322007373773961107e-05
2.900000000000000000e+01 4.000000000000000000e+01 1.607382926212633798e-04 -3.598713847082824803e-05
2.900000000000000000e+01 4.100000000000000000e+01 1.504366515882492794e-04 -2.990357148692696955e-05
2.900000000000000000e+01 4.200000000000000000e+01 1.415812519076096792e-04 -2.462288594204587637e-05
2.900000000000000000e+01 4.300000000000000000e+01 1.341668420781481669e-04 -2.012225089426952036e-05
2.900000000000000000e+01 4.400000000000000000e+01 1.281510137229703648e-04 -1.625794221395631496e-05
2.900000000000000000e+01 4.500000000000000000e+01 1.232532316668240237e-04 -1.260979739367616790e-05
2.900000000000000000e+01 4.600000000000000000e+01 1.194809050432350046e-04 -9.387876210793154276e-06
2.900000000000000000e+01 4.700000000000000000e+01 1.157722403692885353e-04 -6.236669592499786453e-06
2.900000000000000000e+01 4.800000000000000000e+01 1.264054554463050800e-04 -3.283792390221148801e-06
2.900000000000000000e+01 4.900000000000000000e+01 1.390520067544726555e-04 0.000000000000000000e+00
3.000000000000000000e+01 0.000000000000000000e+00 -1.227853432831754158e-04 0.000000000000000000e+00
3.000000000000000000e+01 1.000000000000000000e+00 -1.120224178813242493e-04 -3.560245635776984033e-06
3.000000000000000000e+01 2.000000000000000000e+00 -1.030001427037213540e-04 -6.692734225623858668e-06
3.000000000000000000e+01 3.000000000000000000e+00 -1.063818711359561600e-04 -9.961194330522304225e-06
3.000000000000000000e+01 4.000000000000000000e+00 -1.099246976335983372e-04 -1.335972645785299851e-05
3.000000000000000000e+01 5.000000000000000000e+00 -1.143530819052649675e-04 -1.719005178525928428e-05
3.000000000000000000e+01 6.000000000000000000e+00 -1.197697352182060704e-04 -2.122331672642634604e-05
3.000000000000000000e+01 7.000000000000000000e+00 -1.261599222704659260e-04 -2.590071801182927940e-05
3.000000000000000000e+01 8.000000000000000000e+00 -1.337407239265005362e-04 -3.118234557037688004e-05
3.000000000000000000e+01 9.000000000000000000e+00 -1.423257148011817358e-04 -3.722556290630099542e-05
3.000000000000000000e+01 1.000000000000000000e+01 -1.522726176037689704e-04 -4.417349482854369871e-05
3.000000000000000000e+01 1.100000000000000000e+01 -1.635946682148473660e-04 -5.248005532805933952e-05
3.000000000000000000e+01 1.200000000000000000e+01 -1.761647907510699050e-04 -6.234986073392256769e-05
3.000000000000000000e+01 1.300000000000000000e+01 -1.901635106050016686e-04 -7.439789677293425808e-05
3.000000000000000000e+01 1.400000000000000000e+01 -2.056146166917186468e-04 -8.898354672271413697e-05
3.000000000000000000e+01 1.500000000000000000e+01 -2.223233360389116143e-04 -1.071455705105833333e-04
3.000000000000000000e+01 1.600000000000000000e+01 -2.401222651805764476e-04 -1.295460393562109132e-04
3.000000000000000000e+01 1.700000000000000000e+01 -2.582177530168669986e-04 -1.577976330124812934e-04
3.000000000000000000e+01 1.800000000000000000e+01 -2.756576882054324277e-04 -1.932807484563263140e-04
3.000000000000000000e+01 1.900000000000000000e+01 -2.902028329475421411e-04 -2.380826820696675932e-04
3.000000000000000000e+01 2.000000000000000000e+01 -2.983083551447729149e-04 -2.940469909822843609e-04
3.000000000000000000e+01 2.100000000000000000e+01 -2.939128474228230089e-04 -3.626982056571176945e-04
3.000000000000000000e+01 2.200000000000000000e+01 -2.690668780619214460e-04 -4.426895608715542951e-04
3.000000000000000000e+01 2.300000000000000000e+01 -2.139677269511822133e-04 -5.269620041587841711e-04
3.000000000000000000e+01 2.400000000000000000e+01 -1.224546339674064885e-04 -5.985322324247195885e-04
3.000000000000000000e+01 2.500000000000000000e+01 -2.490068034410094361e-06 -6.296626205903777147e-04
3.000000000000000000e+01 2.600000000000000000e+01 1.174919454940402154e-04 -5.983912420240639681e-04
3.000000000000000000e+01 2.700000000000000000e+01 2.089790977409895431e-04 -5.269038910053704030e-04
3.000000000000000000e+01 2.800000000000000000e+01 2.641774891236948770e-04 -4.426172462201137092e-04
3.000000000000000000e+01 2.900000000000000000e+01 2.894293574632761119e-04 -3.626617191170170354e-04
3.000000000000000000e+01 3.000000000000000000e+01 2.939487839152925275e-04 -2.939183163190193723e-04
